fila_csv,conjunto
7277,entrenamiento
7278,entrenamiento
7279,entrenamiento
7280,entrenamiento
7281,entrenamiento
7282,entrenamiento
7283,entrenamiento
7284,entrenamiento
7285,entrenamiento
7286,entrenamiento
7287,prueba
7288,entrenamiento
7289,prueba
7290,validacion
7291,entrenamiento
7292,entrenamiento
7293,entrenamiento
7294,entrenamiento
7295,prueba
7296,entrenamiento
7297,validacion
7298,entrenamiento
7299,entrenamiento
7300,validacion
7301,entrenamiento
7302,prueba
7303,entrenamiento
7304,entrenamiento
7305,entrenamiento
7306,validacion
7307,validacion
7308,prueba
7309,entrenamiento
7310,prueba
7311,entrenamiento
7312,entrenamiento
7313,entrenamiento
7314,prueba
7315,entrenamiento
7316,entrenamiento
7317,validacion
7318,entrenamiento
7319,validacion
7320,validacion
7321,entrenamiento
7322,entrenamiento
7323,entrenamiento
7324,prueba
7325,entrenamiento
7326,validacion
7327,entrenamiento
7328,entrenamiento
7329,validacion
7330,validacion
7331,entrenamiento
7332,entrenamiento
7333,validacion
7334,entrenamiento
7335,entrenamiento
7336,entrenamiento
7337,validacion
7338,validacion
7339,validacion
7340,prueba
7341,entrenamiento
7342,entrenamiento
7343,entrenamiento
7344,entrenamiento
7345,entrenamiento
7346,entrenamiento
7347,entrenamiento
7348,prueba
7349,entrenamiento
7350,validacion
7351,entrenamiento
7352,prueba
7353,entrenamiento
7354,entrenamiento
7355,entrenamiento
7356,entrenamiento
7357,entrenamiento
7358,entrenamiento
7359,entrenamiento
7360,entrenamiento
7361,entrenamiento
7362,prueba
7363,entrenamiento
7364,validacion
7365,prueba
7366,entrenamiento
7367,entrenamiento
7368,entrenamiento
7369,entrenamiento
7370,entrenamiento
7371,entrenamiento
7372,entrenamiento
7373,validacion
7374,entrenamiento
7375,entrenamiento
7376,entrenamiento
7377,prueba
7378,entrenamiento
7379,entrenamiento
7380,entrenamiento
7381,entrenamiento
7382,entrenamiento
7383,entrenamiento
7384,entrenamiento
7385,entrenamiento
7386,entrenamiento
7387,entrenamiento
7388,entrenamiento
7389,entrenamiento
7390,entrenamiento
7391,prueba
7392,entrenamiento
7393,entrenamiento
7394,entrenamiento
7395,entrenamiento
7396,entrenamiento
7397,entrenamiento
7398,entrenamiento
7399,entrenamiento
7400,validacion
7401,prueba
7402,prueba
7403,entrenamiento
7404,entrenamiento
7405,entrenamiento
7406,entrenamiento
7407,prueba
7408,entrenamiento
7409,validacion
7410,validacion
7411,entrenamiento
7412,entrenamiento
7413,entrenamiento
7414,entrenamiento
7415,entrenamiento
7416,entrenamiento
7417,entrenamiento
7418,entrenamiento
7419,prueba
7420,entrenamiento
7421,validacion
7422,entrenamiento
7423,entrenamiento
7424,entrenamiento
7425,validacion
7426,entrenamiento
7427,entrenamiento
7428,entrenamiento
7429,validacion
7430,entrenamiento
7431,validacion
7432,validacion
7433,prueba
7434,prueba
7435,entrenamiento
7436,prueba
7437,entrenamiento
7438,prueba
7439,entrenamiento
7440,validacion
7441,prueba
7442,entrenamiento
7443,entrenamiento
7444,validacion
7445,entrenamiento
7446,prueba
7447,entrenamiento
7448,prueba
7449,entrenamiento
7450,entrenamiento
7451,entrenamiento
7452,validacion
7453,prueba
7454,entrenamiento
7455,entrenamiento
7456,entrenamiento
7457,entrenamiento
7458,entrenamiento
7459,entrenamiento
7460,prueba
7461,validacion
7462,entrenamiento
7463,prueba
7464,entrenamiento
7465,prueba
7466,entrenamiento
7467,entrenamiento
7468,validacion
7469,entrenamiento
7470,entrenamiento
7471,entrenamiento
7472,entrenamiento
7473,entrenamiento
7474,entrenamiento
7475,entrenamiento
7476,prueba
7477,prueba
7478,entrenamiento
7479,entrenamiento
7480,prueba
7481,validacion
7482,entrenamiento
7483,entrenamiento
7484,prueba
7485,entrenamiento
7486,validacion
7487,entrenamiento
7488,validacion
7489,validacion
7490,entrenamiento
7491,entrenamiento
7492,validacion
7493,entrenamiento
7494,validacion
7495,prueba
7496,entrenamiento
7497,entrenamiento
7498,entrenamiento
7499,entrenamiento
7500,entrenamiento
7501,validacion
7502,entrenamiento
7503,prueba
7504,validacion
7505,entrenamiento
7506,entrenamiento
7507,entrenamiento
7508,entrenamiento
7509,validacion
7510,entrenamiento
7511,entrenamiento
7512,entrenamiento
7513,entrenamiento
7514,entrenamiento
7515,validacion
7516,entrenamiento
7517,prueba
7518,prueba
7519,entrenamiento
7520,entrenamiento
7521,entrenamiento
7522,entrenamiento
7523,entrenamiento
7524,prueba
7525,prueba
7526,prueba
7527,prueba
7528,entrenamiento
7529,validacion
7530,prueba
7531,entrenamiento
7532,validacion
7533,prueba
7534,entrenamiento
7535,entrenamiento
7536,prueba
7537,validacion
7538,entrenamiento
7539,prueba
7540,prueba
7541,entrenamiento
7542,entrenamiento
7543,entrenamiento
7544,entrenamiento
7545,validacion
7546,validacion
7547,entrenamiento
7548,prueba
7549,prueba
7550,validacion
7551,validacion
7552,entrenamiento
7553,entrenamiento
7554,entrenamiento
7555,entrenamiento
7556,entrenamiento
7557,prueba
7558,prueba
7559,entrenamiento
7560,prueba
7561,entrenamiento
7562,entrenamiento
7563,validacion
7564,validacion
7565,prueba
7566,entrenamiento
7567,entrenamiento
7568,validacion
7569,entrenamiento
7570,prueba
7571,prueba
7572,entrenamiento
7573,prueba
7574,entrenamiento
7575,validacion
7576,entrenamiento
7577,validacion
7578,entrenamiento
7579,entrenamiento
7580,entrenamiento
7581,prueba
7582,entrenamiento
7583,entrenamiento
7584,entrenamiento
7585,entrenamiento
7586,entrenamiento
7587,validacion
7588,prueba
7589,entrenamiento
7590,entrenamiento
7591,entrenamiento
7592,entrenamiento
7593,entrenamiento
7594,entrenamiento
7595,entrenamiento
7596,entrenamiento
7597,entrenamiento
7598,entrenamiento
7599,entrenamiento
7600,validacion
7601,entrenamiento
7602,entrenamiento
7603,prueba
7604,prueba
7605,prueba
7606,prueba
7607,prueba
7608,entrenamiento
7609,entrenamiento
7610,entrenamiento
7611,prueba
7612,entrenamiento
7613,validacion
7614,prueba
7615,validacion
7616,entrenamiento
7617,entrenamiento
7618,entrenamiento
7619,entrenamiento
7620,entrenamiento
7621,validacion
7622,prueba
7623,entrenamiento
7624,entrenamiento
7625,entrenamiento
7626,entrenamiento
7627,prueba
7628,entrenamiento
7629,entrenamiento
7630,entrenamiento
7631,entrenamiento
7632,entrenamiento
7633,entrenamiento
7634,entrenamiento
7635,entrenamiento
7636,prueba
7637,entrenamiento
7638,entrenamiento
7639,entrenamiento
7640,entrenamiento
7641,entrenamiento
7642,prueba
7643,prueba
7644,validacion
7645,validacion
7646,entrenamiento
7647,entrenamiento
7648,validacion
7649,entrenamiento
7650,prueba
7651,entrenamiento
7652,prueba
7653,entrenamiento
7654,entrenamiento
7655,entrenamiento
7656,entrenamiento
7657,entrenamiento
7658,entrenamiento
7659,entrenamiento
7660,validacion
7661,validacion
7662,prueba
7663,entrenamiento
7664,entrenamiento
7665,entrenamiento
7666,entrenamiento
7667,prueba
7668,prueba
7669,entrenamiento
7670,entrenamiento
7671,entrenamiento
7672,prueba
7673,entrenamiento
7674,entrenamiento
7675,entrenamiento
7676,entrenamiento
7677,entrenamiento
7678,entrenamiento
7679,entrenamiento
7680,entrenamiento
7681,entrenamiento
7682,prueba
7683,entrenamiento
7684,entrenamiento
7685,prueba
7686,validacion
7687,prueba
7688,validacion
7689,entrenamiento
7690,entrenamiento
7691,entrenamiento
7692,entrenamiento
7693,entrenamiento
7694,validacion
7695,validacion
7696,entrenamiento
7697,prueba
7698,entrenamiento
7699,entrenamiento
7700,entrenamiento
7701,entrenamiento
7702,validacion
7703,entrenamiento
7704,validacion
7705,entrenamiento
7706,entrenamiento
7707,entrenamiento
7708,validacion
7709,validacion
7710,prueba
7711,entrenamiento
7712,entrenamiento
7713,entrenamiento
7714,entrenamiento
7715,entrenamiento
7716,prueba
7717,entrenamiento
7718,entrenamiento
7719,validacion
7720,entrenamiento
7721,entrenamiento
7722,entrenamiento
7723,entrenamiento
7724,entrenamiento
7725,entrenamiento
7726,validacion
7727,entrenamiento
7728,entrenamiento
7729,entrenamiento
7730,prueba
7731,entrenamiento
7732,entrenamiento
7733,entrenamiento
7734,entrenamiento
7735,prueba
7736,entrenamiento
7737,entrenamiento
7738,validacion
7739,entrenamiento
7740,validacion
7741,entrenamiento
7742,entrenamiento
7743,entrenamiento
7744,prueba
7745,entrenamiento
7746,prueba
7747,entrenamiento
7748,entrenamiento
7749,entrenamiento
7750,entrenamiento
7751,prueba
7752,prueba
7753,entrenamiento
7754,entrenamiento
7755,prueba
7756,prueba
7757,entrenamiento
7758,entrenamiento
7759,validacion
7760,entrenamiento
7761,prueba
7762,entrenamiento
7763,entrenamiento
7764,entrenamiento
7765,entrenamiento
7766,entrenamiento
7767,prueba
7768,prueba
7769,entrenamiento
7770,prueba
7771,validacion
7772,validacion
7773,entrenamiento
7774,prueba
7775,entrenamiento
7776,entrenamiento
7777,entrenamiento
7778,entrenamiento
7779,entrenamiento
7780,prueba
7781,entrenamiento
7782,entrenamiento
7783,entrenamiento
7784,entrenamiento
7785,prueba
7786,entrenamiento
7787,prueba
7788,entrenamiento
7789,validacion
7790,entrenamiento
7791,prueba
7792,prueba
7793,validacion
7794,prueba
7795,entrenamiento
7796,prueba
7797,entrenamiento
7798,entrenamiento
7799,entrenamiento
7800,entrenamiento
7801,validacion
7802,entrenamiento
7803,prueba
7804,entrenamiento
7805,validacion
7806,entrenamiento
7807,entrenamiento
7808,prueba
7809,validacion
7810,entrenamiento
7811,entrenamiento
7812,prueba
7813,entrenamiento
7814,entrenamiento
7815,prueba
7816,entrenamiento
7817,prueba
7818,entrenamiento
7819,entrenamiento
7820,entrenamiento
7821,prueba
7822,entrenamiento
7823,prueba
7824,validacion
7825,prueba
7826,entrenamiento
7827,entrenamiento
7828,entrenamiento
7829,entrenamiento
7830,entrenamiento
7831,entrenamiento
7832,validacion
7833,validacion
7834,entrenamiento
7835,entrenamiento
7836,entrenamiento
7837,entrenamiento
7838,validacion
7839,validacion
7840,validacion
7841,validacion
7842,entrenamiento
7843,entrenamiento
7844,entrenamiento
7845,validacion
7846,validacion
7847,entrenamiento
7848,entrenamiento
7849,prueba
7850,prueba
7851,entrenamiento
7852,entrenamiento
7853,entrenamiento
7854,entrenamiento
7855,entrenamiento
7856,prueba
7857,validacion
7858,entrenamiento
7859,entrenamiento
7860,entrenamiento
7861,entrenamiento
7862,entrenamiento
7863,entrenamiento
7864,entrenamiento
7865,entrenamiento
7866,prueba
7867,validacion
7868,entrenamiento
7869,entrenamiento
7870,entrenamiento
7871,entrenamiento
7872,prueba
7873,entrenamiento
7874,entrenamiento
7875,validacion
7876,entrenamiento
7877,entrenamiento
7878,entrenamiento
7879,entrenamiento
7880,validacion
7881,validacion
7882,prueba
7883,prueba
7884,prueba
7885,entrenamiento
7886,entrenamiento
7887,entrenamiento
7888,entrenamiento
7889,prueba
7890,entrenamiento
7891,prueba
7892,prueba
7893,prueba
7894,entrenamiento
7895,entrenamiento
7896,entrenamiento
7897,entrenamiento
7898,entrenamiento
7899,entrenamiento
7900,validacion
7901,validacion
7902,entrenamiento
7903,entrenamiento
7904,validacion
7905,entrenamiento
7906,prueba
7907,entrenamiento
7908,entrenamiento
7909,entrenamiento
7910,entrenamiento
7911,entrenamiento
7912,entrenamiento
7913,entrenamiento
7914,entrenamiento
7915,entrenamiento
7916,validacion
7917,prueba
7918,validacion
7919,entrenamiento
7920,entrenamiento
7921,prueba
7922,prueba
7923,entrenamiento
7924,entrenamiento
7925,entrenamiento
7926,entrenamiento
7927,entrenamiento
7928,entrenamiento
7929,entrenamiento
7930,entrenamiento
7931,entrenamiento
7932,prueba
7933,entrenamiento
7934,entrenamiento
7935,entrenamiento
7936,entrenamiento
7937,validacion
7938,entrenamiento
7939,prueba
7940,prueba
7941,entrenamiento
7942,entrenamiento
7943,prueba
7944,entrenamiento
7945,entrenamiento
7946,validacion
7947,entrenamiento
7948,entrenamiento
7949,entrenamiento
7950,validacion
7951,entrenamiento
7952,validacion
7953,entrenamiento
7954,prueba
7955,entrenamiento
7956,validacion
7957,validacion
7958,entrenamiento
7959,prueba
7960,validacion
7961,prueba
7962,prueba
7963,entrenamiento
7964,prueba
7965,prueba
7966,entrenamiento
7967,prueba
7968,entrenamiento
7969,entrenamiento
7970,entrenamiento
7971,entrenamiento
7972,prueba
7973,prueba
7974,prueba
7975,entrenamiento
7976,entrenamiento
7977,prueba
7978,validacion
7979,entrenamiento
7980,prueba
7981,validacion
7982,prueba
7983,validacion
7984,entrenamiento
7985,validacion
7986,entrenamiento
7987,validacion
7988,entrenamiento
7989,entrenamiento
7990,validacion
7991,entrenamiento
7992,prueba
7993,entrenamiento
7994,entrenamiento
7995,entrenamiento
7996,entrenamiento
7997,entrenamiento
7998,entrenamiento
7999,entrenamiento
8000,prueba
8001,entrenamiento
8002,entrenamiento
8003,entrenamiento
8004,entrenamiento
8005,prueba
8006,entrenamiento
8007,entrenamiento
8008,entrenamiento
8009,prueba
8010,entrenamiento
8011,prueba
8012,entrenamiento
8013,entrenamiento
8014,entrenamiento
8015,entrenamiento
8016,entrenamiento
8017,entrenamiento
8018,prueba
8019,entrenamiento
8020,entrenamiento
8021,entrenamiento
8022,entrenamiento
8023,entrenamiento
8024,prueba
8025,entrenamiento
8026,entrenamiento
8027,entrenamiento
8028,entrenamiento
8029,entrenamiento
8030,entrenamiento
8031,entrenamiento
8032,entrenamiento
8033,prueba
8034,prueba
8035,prueba
8036,validacion
8037,prueba
8038,prueba
8039,entrenamiento
8040,entrenamiento
8041,entrenamiento
8042,entrenamiento
8043,entrenamiento
8044,prueba
8045,prueba
8046,entrenamiento
8047,entrenamiento
8048,entrenamiento
8049,validacion
8050,prueba
8051,validacion
8052,entrenamiento
8053,validacion
8054,entrenamiento
8055,entrenamiento
8056,entrenamiento
8057,prueba
8058,entrenamiento
8059,prueba
8060,validacion
8061,entrenamiento
8062,entrenamiento
8063,entrenamiento
8064,entrenamiento
8065,entrenamiento
8066,prueba
8067,entrenamiento
8068,validacion
8069,validacion
8070,validacion
8071,prueba
8072,entrenamiento
8073,entrenamiento
8074,entrenamiento
8075,prueba
8076,validacion
8077,entrenamiento
8078,entrenamiento
8079,entrenamiento
8080,entrenamiento
8081,entrenamiento
8082,entrenamiento
8083,prueba
8084,entrenamiento
8085,entrenamiento
8086,prueba
8087,entrenamiento
8088,entrenamiento
8089,entrenamiento
8090,validacion
8091,entrenamiento
8092,entrenamiento
8093,entrenamiento
8094,entrenamiento
8095,entrenamiento
8096,entrenamiento
8097,validacion
8098,entrenamiento
8099,entrenamiento
8100,validacion
8101,prueba
8102,entrenamiento
8103,validacion
8104,prueba
8105,entrenamiento
8106,entrenamiento
8107,entrenamiento
8108,entrenamiento
8109,prueba
8110,prueba
8111,entrenamiento
8112,entrenamiento
8113,entrenamiento
8114,prueba
8115,entrenamiento
8116,entrenamiento
8117,prueba
8118,entrenamiento
8119,prueba
8120,validacion
8121,entrenamiento
8122,entrenamiento
8123,entrenamiento
8124,prueba
8125,entrenamiento
8126,prueba
8127,prueba
8128,entrenamiento
8129,entrenamiento
8130,entrenamiento
8131,prueba
8132,entrenamiento
8133,entrenamiento
8134,prueba
8135,entrenamiento
8136,entrenamiento
8137,entrenamiento
8138,prueba
8139,entrenamiento
8140,entrenamiento
8141,prueba
8142,entrenamiento
8143,entrenamiento
8144,prueba
8145,prueba
8146,prueba
8147,prueba
8148,prueba
8149,entrenamiento
8150,validacion
8151,validacion
8152,entrenamiento
8153,entrenamiento
8154,entrenamiento
8155,entrenamiento
8156,validacion
8157,entrenamiento
8158,prueba
8159,entrenamiento
8160,prueba
8161,validacion
8162,validacion
8163,entrenamiento
8164,validacion
8165,entrenamiento
8166,entrenamiento
8167,validacion
8168,prueba
8169,entrenamiento
8170,validacion
8171,entrenamiento
8172,entrenamiento
8173,entrenamiento
8174,prueba
8175,entrenamiento
8176,entrenamiento
8177,entrenamiento
8178,prueba
8179,validacion
8180,entrenamiento
8181,entrenamiento
8182,entrenamiento
8183,prueba
8184,entrenamiento
8185,entrenamiento
8186,entrenamiento
8187,entrenamiento
8188,validacion
8189,entrenamiento
8190,entrenamiento
8191,entrenamiento
8192,entrenamiento
8193,entrenamiento
8194,prueba
8195,prueba
8196,validacion
8197,entrenamiento
8198,entrenamiento
8199,entrenamiento
8200,entrenamiento
8201,validacion
8202,prueba
8203,entrenamiento
8204,entrenamiento
8205,prueba
8206,prueba
8207,prueba
8208,entrenamiento
8209,entrenamiento
8210,entrenamiento
8211,entrenamiento
8212,prueba
8213,entrenamiento
8214,entrenamiento
8215,entrenamiento
8216,prueba
8217,prueba
8218,entrenamiento
8219,validacion
8220,entrenamiento
8221,entrenamiento
8222,entrenamiento
8223,prueba
8224,entrenamiento
8225,validacion
8226,validacion
8227,entrenamiento
8228,entrenamiento
8229,validacion
8230,prueba
8231,prueba
8232,entrenamiento
8233,entrenamiento
8234,entrenamiento
8235,entrenamiento
8236,entrenamiento
8237,prueba
8238,entrenamiento
8239,entrenamiento
8240,entrenamiento
8241,entrenamiento
8242,prueba
8243,entrenamiento
8244,entrenamiento
8245,entrenamiento
8246,prueba
8247,validacion
8248,entrenamiento
8249,validacion
8250,entrenamiento
8251,entrenamiento
8252,entrenamiento
8253,validacion
8254,prueba
8255,entrenamiento
8256,entrenamiento
8257,prueba
8258,entrenamiento
8259,entrenamiento
8260,entrenamiento
8261,entrenamiento
8262,entrenamiento
8263,entrenamiento
8264,entrenamiento
8265,entrenamiento
8266,entrenamiento
8267,entrenamiento
8268,entrenamiento
8269,entrenamiento
8270,entrenamiento
8271,validacion
8272,prueba
8273,prueba
8274,entrenamiento
8275,entrenamiento
8276,prueba
8277,prueba
8278,entrenamiento
8279,prueba
8280,prueba
8281,entrenamiento
8282,entrenamiento
8283,entrenamiento
8284,entrenamiento
8285,entrenamiento
8286,entrenamiento
8287,entrenamiento
8288,entrenamiento
8289,entrenamiento
8290,entrenamiento
8291,validacion
8292,entrenamiento
8293,entrenamiento
8294,entrenamiento
8295,entrenamiento
8296,entrenamiento
8297,entrenamiento
8298,prueba
8299,prueba
8300,prueba
8301,entrenamiento
8302,entrenamiento
8303,prueba
8304,entrenamiento
8305,entrenamiento
8306,entrenamiento
8307,validacion
8308,entrenamiento
8309,entrenamiento
8310,validacion
8311,prueba
8312,prueba
8313,entrenamiento
8314,entrenamiento
8315,entrenamiento
8316,validacion
8317,entrenamiento
8318,entrenamiento
8319,entrenamiento
8320,entrenamiento
8321,prueba
8322,prueba
8323,entrenamiento
8324,entrenamiento
8325,entrenamiento
8326,prueba
8327,entrenamiento
8328,entrenamiento
8329,entrenamiento
8330,entrenamiento
8331,entrenamiento
8332,prueba
8333,prueba
8334,prueba
8335,prueba
8336,entrenamiento
8337,entrenamiento
8338,entrenamiento
8339,entrenamiento
8340,prueba
8341,entrenamiento
8342,prueba
8343,validacion
